fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.brine_concentrator.capital_a_parameter[default],fs.costing.brine_concentrator.capital_b_parameter[default],fs.costing.brine_concentrator.capital_c_parameter[default],fs.costing.brine_concentrator.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_indirect_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_fixed_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18498554.718000665,0.0,0.0,2324.3908619547956,1592317.8890175554,19451230.285977703,1867946.3543157657,15100000.0,302.0,-18800000.0,80800.0,28.522920424603164,0.6417657095535714,27.382003607619037,0.012835314191071439,1.1409168169841246,0.6289303953625,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2324.3908619547956,22.138559124234693,18498554.718000665,1.0515,0.014900000000000002,18498554.718000665,275628.4652982099,275628.4652982099,1592317.8890175554,3133276.7984955534,27747.832077001,924927.7359000333,18498.554718000665,16648.699246200602,147988.43774400532,55495.664154002,36997.10943600133,3.404375753596889,1.3074750384296427,0.06733496447912678,0.2994765303572585,1.7300892203308607,1.3074750384296427,0.06733496447912678,0.2994765303572585,1.7300892203308607,1.7300892203308607,22.13855912423469,22.13855912423469,0.029164686134156736,977.9951100244498,22.00488997555013,1.0,18498554.718000665,1000.0,0.6510204081632653,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24073213.448142704,0.0,0.0,2490.8932422925072,1706379.9097883543,25312983.940722056,2065070.7901656805,15100000.0,302.0,-18800000.0,80800.0,28.522920424603164,0.9983022148611109,27.382003607619037,0.019966044297222235,1.1409168169841246,0.9783361705638887,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2490.8932422925072,23.437877149462555,24073213.448142704,1.0515,0.014900000000000002,24073213.448142704,358690.88037732634,358690.88037732634,1706379.9097883543,3711716.7216736446,36109.82017221406,1203660.6724071351,24073.213448142706,21665.892103328435,192585.70758514164,72219.64034442812,48146.42689628541,3.9841576635773275,1.6809416618846809,0.08656849558706126,0.3850188813079028,1.8316286247976825,1.6809416618846809,0.08656849558706126,0.3850188813079028,1.8316286247976825,1.8316286247976825,23.437877149462558,23.437877149462558,0.029521222639464276,966.183574879227,33.81642512077295,1.0,24073213.448142704,1000.0,0.6510204081632653,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29518584.343240697,0.0,0.0,2657.3957488251112,1820442.0170086345,31038791.436917596,2260268.9237229214,15100000.0,302.0,-18800000.0,80800.0,28.522920424603164,1.3548387201686505,27.382003607619037,0.027096774403373033,1.1409168169841246,1.3277419457652775,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2657.3957488251112,24.70618637120654,29518584.343240697,1.0515,0.014900000000000002,29518584.343240697,439826.9067142864,439826.9067142864,1820442.0170086345,4279386.84985181,44277.87651486105,1475929.217162035,29518.5843432407,26566.72590891663,236148.6747459256,88555.7530297221,59037.1686864814,4.538679946887313,2.0365750479773923,0.10488361497083587,0.4664765377953002,1.9307447461437843,2.0365750479773923,0.10488361497083587,0.4664765377953002,1.9307447461437843,1.930744746143784,24.70618637120654,24.70618637120654,0.029877759144771816,954.653937947494,45.34606205250597,1.0,29518584.343240697,1000.0,0.6510204081632653,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34839241.26538347,0.0,0.0,2823.8983815526067,1934504.2106783958,36633462.190550715,2453608.9055326097,15100000.0,302.0,-18800000.0,80800.0,28.522920424603164,1.71137522547619,27.382003607619037,0.03422750450952383,1.1409168169841246,1.6771477209666663,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2823.8983815526067,25.94458379902386,34839241.26538347,1.0515,0.014900000000000002,34839241.26538347,519104.69485421374,519104.69485421374,1934504.2106783958,4836668.192986986,52258.8618980752,1741962.0632691735,34839.24126538347,31355.317138845123,278713.93012306775,104517.7237961504,69678.48253076694,5.0692355529138995,2.3753179326287475,0.12232887353038109,0.5440654330299192,2.027523313724852,2.3753179326287475,0.12232887353038109,0.5440654330299192,2.027523313724852,2.027523313724852,25.94458379902386,25.94458379902386,0.030234295650079353,943.3962264150944,56.60377358490567,1.0,34839241.26538347,1000.0,0.6510204081632653,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13168791.573266875,0.0,0.0,2222.16438133351,1522287.9054683666,13846984.339290122,1718502.899910043,15100000.0,302.0,-18800000.0,80800.0,29.372349089285706,0.2937234908928571,28.197455125714278,0.005874469817857147,1.1748939635714262,0.28784902107499993,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2222.16438133351,20.807199268978444,13168791.573266875,1.0515,0.014900000000000002,13168791.573266875,196214.99444167645,196214.99444167645,1522287.9054683666,2619269.1027149805,19753.187359900312,658439.5786633438,13168.791573266875,11851.912415940189,105350.332586135,39506.374719800624,26337.58314653375,2.797796341631735,0.9150372707256653,0.04712441944237169,0.2095888479168421,1.6260458035468557,0.9150372707256653,0.04712441944237169,0.2095888479168421,1.6260458035468557,1.6260458035468557,20.80719926897844,20.80719926897844,0.029666072580178563,990.09900990099,9.900990099009901,1.0,13168791.573266875,1000.0,0.6704081632653062,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18882228.821825355,0.0,0.0,2393.6254811929216,1639746.8840960653,19854663.606149364,1921092.0935412631,15100000.0,302.0,-18800000.0,80800.0,29.372349089285706,0.6608778545089284,28.197455125714278,0.013217557090178581,1.1748939635714262,0.6476602974187499,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2393.6254811929216,22.138678878641525,18882228.821825355,1.0515,0.014900000000000002,18882228.821825355,281345.20944519783,281345.20944519783,1639746.8840960653,3212666.4541574186,28323.343232738032,944111.4410912679,18882.228821825356,16994.005939642822,151057.83057460285,56646.686465476065,37764.45764365071,3.389687591914246,1.2959975281540723,0.06674387269993495,0.2968476121343945,1.7300985789258438,1.2959975281540723,0.06674387269993495,0.2968476121343945,1.7300985789258438,1.7300985789258438,22.138678878641525,22.138678878641525,0.030033226943794636,977.9951100244498,22.004889975550125,1.0,18882228.821825355,1000.0,0.6704081632653062,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24461577.944434687,0.0,0.0,2565.0867148754555,1757205.9543989445,25721349.208573077,2121683.4657710213,15100000.0,302.0,-18800000.0,80800.0,29.372349089285706,1.028032218125,28.197455125714278,0.020560644362500016,1.1748939635714255,1.0074715737625,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2565.0867148754555,23.43799836785969,24461577.944434687,1.0515,0.014900000000000002,24461577.944434687,364477.5113720769,364477.5113720769,1757205.9543989445,3794894.1439896356,36692.366916652034,1223078.8972217345,24461.577944434688,22015.42014999122,195692.6235554775,73384.73383330407,48923.155888869376,3.9556391633276555,1.6586637469734244,0.08542118296913159,0.3799161355841829,1.831638097800917,1.6586637469734244,0.08542118296913159,0.3799161355841829,1.831638097800917,1.831638097800917,23.43799836785969,23.43799836785969,0.030400381307410705,966.1835748792271,33.81642512077295,1.0,24461577.944434687,1000.0,0.6704081632653062,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29911639.231999975,0.0,0.0,2736.5480823811126,1874665.1163770044,31452088.652447976,2320348.540933804,15100000.0,302.0,-18800000.0,80800.0,29.372349089285706,1.3951865817410711,28.197455125714278,0.027903731634821446,1.1748939635714262,1.3672828501062497,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2736.5480823811126,24.70630905359398,29911639.231999975,1.0515,0.014900000000000002,29911639.231999975,445683.4245567997,445683.4245567997,1874665.1163770044,4366352.044047627,44867.458847999966,1495581.9615999989,29911.639231999976,26920.475308799978,239293.1138559998,89734.91769599993,59823.27846399995,4.496991519832325,2.0040124537118564,0.10320664136616081,0.45901809119903764,1.9307543335552702,2.0040124537118564,0.10320664136616081,0.45901809119903764,1.9307543335552702,1.9307543335552702,24.70630905359398,24.70630905359398,0.030767535671026778,954.653937947494,45.34606205250597,1.0,29911639.231999975,1000.0,0.6704081632653062,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35236986.546610035,0.0,0.0,2908.009583709892,1992124.370030245,37051691.35376046,2517155.4695747346,15100000.0,302.0,-18800000.0,80800.0,29.372349089285706,1.7623409453571426,28.197455125714278,0.03524681890714288,1.1748939635714262,1.72709412645,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2908.009583709892,25.944707945401603,35236986.546610035,1.0515,0.014900000000000002,35236986.546610035,525031.0995444896,525031.0995444896,1992124.370030245,4927421.164288327,52855.479819915054,1761849.3273305018,35236.98654661004,31713.287891949036,281895.8923728803,105710.95963983011,70473.97309322008,5.0150026988204885,2.332959120998865,0.12014739473144168,0.534363167545593,2.0275330155445896,2.332959120998865,0.12014739473144168,0.534363167545593,2.0275330155445896,2.0275330155445896,25.944707945401603,25.944707945401603,0.031134690034642847,943.3962264150944,56.60377358490567,1.0,35236986.546610035,1000.0,0.6704081632653062,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13547775.28462427,0.0,0.0,2286.4408855402994,1566320.3567945207,14245485.71178242,1768182.2085354226,15100000.0,302.0,-18800000.0,80800.0,30.221777753968247,0.3022177775396825,29.012906643809515,0.006044355550793655,1.2088711101587326,0.29617342198888885,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2286.4408855402994,20.807317559394974,13547775.28462427,1.0515,0.014900000000000002,13547775.28462427,201861.85174090165,201861.85174090165,1566320.3567945207,2694871.4975024443,20321.662926936406,677388.7642312135,13547.77528462427,12192.997756161843,108382.20227699415,40643.32585387281,27095.55056924854,2.7976456939339123,0.9149124087956739,0.04711798905297721,0.2095602483516738,1.6260550477335873,0.9149124087956739,0.04711798905297721,0.2095602483516738,1.6260550477335873,1.6260550477335871,20.807317559394978,20.807317559394978,0.03052399553150793,990.09900990099,9.900990099009901,1.0,13547775.28462427,1000.0,0.689795918367347,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19265902.925650045,0.0,0.0,2462.8608493144925,1687176.3921952227,20258096.926321026,1974238.3457874083,15100000.0,302.0,-18800000.0,80800.0,30.221777753968247,0.6799899994642856,29.012906643809515,0.013599799989285724,1.2088711101587324,0.6663901994749999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2462.8608493144925,22.13879863304836,19265902.925650045,1.0515,0.014900000000000002,19265902.925650045,287061.9535921857,287061.9535921857,1687176.3921952227,3292056.6228399305,28898.85438847507,963295.1462825023,19265.902925650047,17339.312633085043,154127.22340520038,57797.70877695014,38531.805851300094,3.3758256221998706,1.2851652033673653,0.06618600797341935,0.2943664733382594,1.7301079375208273,1.2851652033673653,0.06618600797341935,0.2943664733382594,1.7301079375208273,1.7301079375208268,22.13879863304836,22.13879863304836,0.030901767753432535,977.9951100244498,22.004889975550125,1.0,19265902.925650045,1000.0,0.689795918367347,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24849942.44072667,0.0,0.0,2639.2809547638776,1808032.5246501449,26129714.476424098,2178296.6670169723,15100000.0,302.0,-18800000.0,80800.0,30.221777753968247,1.0577622213888886,29.012906643809515,0.021155244427777792,1.2088711101587324,1.0366069769611108,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2639.2809547638776,23.43811958625683,24849942.44072667,1.0515,0.014900000000000002,24849942.44072667,370264.14236682747,370264.14236682747,1808032.5246501449,3878072.0919462373,37274.91366109001,1242497.1220363337,24849.94244072667,22364.948196654008,198799.53952581336,74549.82732218002,49699.88488145334,3.9287243065448636,1.6376381408885403,0.08433836425575987,0.37510023059641184,1.8316475708041515,1.6376381408885403,0.08433836425575987,0.37510023059641184,1.8316475708041515,1.8316475708041513,23.43811958625683,23.43811958625683,0.03127953997535714,966.1835748792271,33.81642512077295,1.0,24849942.44072667,1000.0,0.689795918367347,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30304694.120759256,0.0,0.0,2815.7012018884557,1928888.7541592882,31865385.86797836,2380428.696558601,15100000.0,302.0,-18800000.0,80800.0,30.221777753968247,1.4355344433134918,29.012906643809515,0.02871068886626986,1.2088711101587324,1.406823754447222,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2815.7012018884557,24.706431735981422,30304694.120759256,1.0515,0.014900000000000002,30304694.120759256,451539.942399313,451539.942399313,1928888.7541592882,4453317.776657358,45457.041181138884,1515234.7060379628,30304.694120759257,27274.224708683334,242437.55296607406,90914.08236227777,60609.388241518514,4.457647064004743,1.9732803011358038,0.1016239355084941,0.4519789063936893,1.9307639209667566,1.9732803011358038,0.1016239355084941,0.4519789063936893,1.9307639209667566,1.9307639209667566,24.706431735981422,24.706431735981422,0.03165731219728174,954.653937947494,45.346062052505964,1.0,30304694.120759256,1000.0,0.689795918367347,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35634731.82783661,0.0,0.0,2992.1215906882267,2049745.080722652,37469920.5169702,2580702.5849574176,15100000.0,302.0,-18800000.0,80800.0,30.221777753968247,1.813306665238095,29.012906643809515,0.03626613330476193,1.2088711101587324,1.777040531933333,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2992.1215906882267,25.944832091779343,35634731.82783661,1.0515,0.014900000000000002,35634731.82783661,530957.5042347655,530957.5042347655,2049745.080722652,5018174.686930228,53452.097741754915,1781736.5913918307,35634.731827836615,32071.258645052952,285077.8546226929,106904.19548350983,71269.46365567323,4.9638189824855115,2.2929814259990646,0.11808854343895198,0.5252062956831668,2.0275427173643275,2.2929814259990646,0.11808854343895198,0.5252062956831668,2.0275427173643275,2.027542717364327,25.944832091779343,25.944832091779343,0.03203508441920634,943.3962264150944,56.60377358490566,1.0,35634731.82783661,1000.0,0.689795918367347,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13926758.995981663,0.0,0.0,2350.7181204323433,1610353.3086747008,14643987.084274722,1817862.0177148276,15100000.0,302.0,-18800000.0,80800.0,31.071206418650785,0.31071206418650793,29.828358161904752,0.006214241283730164,1.2428482567460342,0.30449782290277777,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2350.7181204323433,20.807435849811505,13926758.995981663,1.0515,0.014900000000000002,13926758.995981663,207508.70904012682,207508.70904012682,1610353.3086747008,2770474.3928439333,20890.138493972496,696337.9497990832,13926.758995981663,12534.083096383498,111414.0719678533,41780.27698794499,27853.517991963326,2.79750378852618,0.9147943738489052,0.047111910253218696,0.20953321250373771,1.6260642919203183,0.9147943738489052,0.047111910253218696,0.20953321250373771,1.6260642919203183,1.6260642919203185,20.807435849811505,20.807435849811505,0.03138191848283729,990.09900990099,9.900990099009903,1.0,13926758.995981663,1000.0,0.7091836734693878,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19649577.029474735,0.0,0.0,2532.096966319506,1734606.413315027,20661530.246492688,2027385.1110542007,15100000.0,302.0,-18800000.0,80800.0,31.071206418650785,0.6991021444196428,29.828358161904752,0.013982042888392868,1.2428482567460342,0.6851201015312499,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2532.096966319506,22.138918387455192,19649577.029474735,1.0515,0.014900000000000002,19649577.029474735,292778.6977391736,292778.6977391736,1734606.413315027,3371447.3045430905,29474.365544212105,982478.8514737368,19649.577029474734,17684.619326527263,157196.61623579788,58948.73108842421,39299.15405894947,3.362722084824714,1.2749251495761909,0.06565864520317416,0.29202099392953906,1.73011729611581,1.2749251495761909,0.06565864520317416,0.29202099392953906,1.73011729611581,1.7301172961158098,22.138918387455192,22.138918387455192,0.03177030856307043,977.9951100244498,22.004889975550128,1.0,19649577.029474735,1000.0,0.7091836734693878,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25238306.937018655,0.0,0.0,2713.475961957772,1858859.6205419556,26538079.744275115,2234910.3939035335,15100000.0,302.0,-18800000.0,80800.0,31.071206418650785,1.0874922246527776,29.828358161904752,0.021749844493055573,1.2428482567460342,1.0657423801597221,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2713.475961957772,23.438240804653965,25238306.937018655,1.0515,0.014900000000000002,25238306.937018655,376050.773361578,376050.773361578,1858859.6205419556,3961250.5655434486,37857.460405527985,1261915.3468509328,25238.306937018657,22714.476243316793,201906.45549614925,75714.92081105597,50476.61387403731,3.9032815713906595,1.617762136287434,0.08331475001880316,0.37054764127703677,1.8316570438073863,1.617762136287434,0.08331475001880316,0.37054764127703677,1.8316570438073863,1.831657043807386,23.438240804653965,23.438240804653965,0.03215869864330357,966.1835748792269,33.81642512077295,1.0,25238306.937018655,1000.0,0.7091836734693878,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30697749.009518534,0.0,0.0,2894.85510734714,1983112.9303554853,32278683.08350874,2440509.390597312,15100000.0,302.0,-18800000.0,80800.0,31.071206418650785,1.4758823048859127,29.828358161904752,0.02951764609771828,1.2428482567460342,1.4463646587881944,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2894.85510734714,24.70655441836886,30697749.009518534,1.0515,0.014900000000000002,30697749.009518534,457396.4602418262,457396.4602418262,1983112.9303554853,4540284.047681002,46046.6235142778,1534887.4504759267,30697.749009518535,27627.974108566683,245581.99207614828,92093.2470285556,61395.49801903707,4.420454340037716,1.9442284676934056,0.10012776608621042,0.4453245978798564,1.9307735083782425,1.9442284676934056,0.10012776608621042,0.4453245978798564,1.9307735083782425,1.9307735083782427,24.70655441836886,24.70655441836886,0.0325470887235367,954.6539379474941,45.34606205250598,1.0,30697749.009518534,1000.0,0.7091836734693878,47500.0,default,BrineConcentratorZO,brine_concentrator
